t_native_s,t_opt_s,ax,ay,az,gx,gy,gz,mx,my,mz
2453.195,0.1562188,-9.758766,-0.08619126,-0.2777274,-0.0330232,0.02130529,-0.03621899,912,-633,507
2453.199,0.160125,-9.773131,-0.09576807,-0.2537854,-0.0298274,0.02130529,-0.03621899,921,-623,485
2453.203,0.1640313,-9.749189,-0.06703765,-0.272939,-0.02876214,0.02556635,-0.03621899,912,-628,476
2453.207,0.1679375,-9.763554,-0.09576807,-0.2202666,-0.02130529,0.02450108,-0.03621899,885,-664,481
2453.211,0.1718438,-9.744401,-0.1149217,-0.2202666,-0.01704423,0.02130529,-0.0330232,887,-659,474
2453.215,0.17575,-9.744401,-0.06703765,-0.2202666,-0.00958738,0.02130529,-0.03195793,862,-661,500
2453.219,0.1796563,-9.720459,-0.09097966,-0.1436521,-0.005326322,0.01917476,-0.02769688,874,-641,504
2453.223,0.1835625,-9.739612,-0.1149217,-0.1915361,0.001065264,0.0181095,-0.02663161,886,-638,488
2453.227,0.1874688,-9.744401,-0.1053449,-0.1244985,0.007456851,0.02024002,-0.02343582,880,-635,501
2453.23,0.191375,-9.706094,-0.1053449,-0.1340753,0.01597897,0.01917476,-0.02130529,874,-660,490
2453.234,0.1952813,-9.730036,-0.1197101,-0.1723825,0.02450108,0.01704423,-0.01917476,878,-619,485
2453.238,0.1991875,-9.773131,-0.1484405,-0.1292869,0.02663161,0.0181095,-0.01384844,883,-624,507
2453.242,0.2030938,-9.768343,-0.1244985,-0.1340753,0.03195793,0.01384844,-0.008522115,909,-670,506
2453.246,0.207,-9.763554,-0.1532289,-0.09097966,0.04048005,0.0149137,-0.007456851,877,-631,495
2453.25,0.2109063,-9.758766,-0.1723825,-0.06224924,0.04687164,0.01171791,-0.006391587,894,-646,489
2453.254,0.2148125,-9.749189,-0.1771709,-0.07182605,0.04900216,0.00958738,-0.004261058,916,-644,494
2453.258,0.2187188,-9.801862,-0.1675941,-0.08140286,0.05858954,0.003195793,-0.003195793,910,-652,514
2453.262,0.222625,-9.749189,-0.1580173,-0.1436521,0.06072007,0.002130529,-0.001065264,866,-638,491
2453.266,0.2265313,-9.734824,-0.1723825,-0.1436521,0.0660464,0,0,893,-581,479
2453.27,0.2304375,-9.758766,-0.1963245,-0.1388637,0.07137272,-0.003195793,0,874,-663,498
2453.273,0.2343438,-9.730036,-0.2106897,-0.2011129,0.07563377,-0.005326322,-0.003195793,871,-639,483
2453.277,0.23825,-9.80665,-0.2011129,-0.1580173,0.0809601,-0.006391587,-0.006391587,903,-651,485
2453.281,0.2421563,-9.71567,-0.2154781,-0.1963245,0.08415589,-0.006391587,-0.00958738,855,-630,467
2453.285,0.2460625,-9.768343,-0.2106897,-0.2011129,0.08735168,-0.004261058,-0.01384844,905,-636,484
2453.289,0.2499688,-9.758766,-0.2777274,-0.2298434,0.08841695,-0.004261058,-0.01704423,930,-608,484
2453.293,0.253875,-9.753978,-0.2777274,-0.225055,0.08948221,-0.002130529,-0.02024002,877,-645,529
2453.297,0.2577813,-9.753978,-0.2633622,-0.2394202,0.08948221,0.001065264,-0.02237055,925,-635,487
2453.301,0.2616875,-9.734824,-0.2825158,-0.2825158,0.08948221,0.003195793,-0.02663161,900,-651,488
2453.305,0.2655938,-9.758766,-0.2825158,-0.3160346,0.08735168,0.002130529,-0.0330232,915,-647,474
2453.309,0.2695,-9.739612,-0.3351882,-0.296881,0.08735168,-0.001065264,-0.03621899,865,-616,493
2453.312,0.2734063,-9.763554,-0.296881,-0.3591302,0.08415589,-0.001065264,-0.04154531,860,-627,491
2453.316,0.2773125,-9.80665,-0.296881,-0.2585738,0.07882957,-0.001065264,-0.04474111,905,-626,459
2453.32,0.2812188,-9.768343,-0.2777274,-0.3639187,0.07563377,0,-0.0479369,906,-647,500
2453.324,0.285125,-9.792285,-0.2537854,-0.3591302,0.07350325,-0.006391587,-0.05113269,870,-641,472
2453.328,0.2890313,-9.744401,-0.2633622,-0.3016694,0.07030745,-0.005326322,-0.05326322,885,-657,488
2453.332,0.2929375,-9.782708,-0.2873042,-0.3160346,0.06711166,-0.008522115,-0.05539375,880,-638,446
2453.336,0.2968438,-9.71567,-0.1723825,-0.3351882,0.06178534,-0.01171791,-0.05858954,894,-639,455
2453.34,0.30075,-9.71567,-0.1484405,-0.3016694,0.05858954,-0.01384844,-0.05965481,906,-651,475
2453.344,0.3046563,-9.710882,-0.1388637,-0.3256114,0.05539375,-0.01597897,-0.05858954,866,-645,523
2453.348,0.3085625,-9.658209,-0.08619126,-0.3639187,0.05113269,-0.01384844,-0.0628506,899,-631,525
2453.352,0.3124688,-9.629479,-0.08619126,-0.344765,0.04474111,-0.02024002,-0.0660464,954,-636,501
2453.355,0.316375,-9.653421,0.03351882,-0.344765,0.04367584,-0.02130529,-0.06924219,868,-668,500
2453.359,0.3202813,-9.572018,0.03351882,-0.3064578,0.04048005,-0.01917476,-0.07137272,887,-615,483
2453.363,0.3241875,-9.59596,0.1244985,-0.3303998,0.03621899,-0.02024002,-0.07456851,875,-634,515
2453.367,0.3280938,-9.605537,0.1053449,-0.3351882,0.03728426,-0.02343582,-0.07882957,899,-623,482
2453.371,0.332,-9.643844,0.1484405,-0.3399766,0.03621899,-0.02024002,-0.08309063,914,-643,473
2453.375,0.3359063,-9.576807,0.2346318,-0.3782839,0.03621899,-0.02343582,-0.08841695,900,-634,496
2453.379,0.3398125,-9.619902,0.2011129,-0.3734955,0.03408846,-0.03089267,-0.09267801,884,-663,517
2453.383,0.3437188,-9.56723,0.2346318,-0.3878607,0.03834952,-0.03728426,-0.09800433,953,-633,459
2453.387,0.347625,-9.591172,0.1819593,-0.3687071,0.03728426,-0.0479369,-0.1054612,902,-603,466
2453.391,0.3515313,-9.548076,0.2346318,-0.4453215,0.03728426,-0.05326322,-0.1075917,883,-617,495
2453.395,0.3554375,-9.543288,0.2633622,-0.4692635,0.03834952,-0.0628506,-0.1118528,873,-664,458
2453.398,0.3593438,-9.562441,0.2873042,-0.4979939,0.04048005,-0.07669904,-0.1171791,877,-644,469
2453.402,0.36325,-9.557653,0.2394202,-0.4884171,0.03941478,-0.08735168,-0.1214401,894,-616,521
2453.406,0.3671563,-9.562441,0.2442086,-0.5650316,0.03941478,-0.09693906,-0.1246359,893,-625,501
2453.41,0.3710625,-9.538499,0.3016694,-0.5650316,0.03834952,-0.108657,-0.1257012,883,-643,499
2453.414,0.3749688,-9.653421,0.2825158,-0.5506664,0.0330232,-0.1214401,-0.1257012,892,-597,457
2453.418,0.378875,-9.662998,0.3064578,-0.6033388,0.02876214,-0.1235707,-0.1225054,870,-666,487
2453.422,0.3827813,-9.749189,0.2346318,-0.6607997,0.01917476,-0.1299623,-0.1225054,890,-611,500
2453.426,0.3866875,-9.77792,0.2920926,-0.6751649,0.008522115,-0.1331581,-0.1182444,867,-638,484
2453.43,0.3905938,-9.83538,0.2059013,-0.6655881,-0.004261058,-0.1416802,-0.1139833,875,-647,505
2453.434,0.3945,-9.888053,0.1915361,-0.641646,-0.01704423,-0.1438107,-0.1097222,862,-634,474
2453.438,0.3984063,-9.931148,0.1292869,-0.7086837,-0.03089267,-0.1427454,-0.1022654,893,-668,461
2453.441,0.4023125,-9.940725,0.07661445,-0.7374141,-0.04367584,-0.1416802,-0.09693906,892,-627,489
2453.445,0.4062188,-9.883264,-0.03830723,-0.7086837,-0.06072007,-0.1352886,-0.08948221,892,-602,499
2453.449,0.410125,-9.849746,-0.05267244,-0.7182605,-0.07563377,-0.1342233,-0.08202536,850,-638,476
2453.453,0.4140313,-9.878476,-0.04788403,-0.7422025,-0.08522115,-0.1320928,-0.07882957,888,-625,451
2453.457,0.4179375,-9.892841,-0.1580173,-0.7900865,-0.09693906,-0.1235707,-0.07137272,823,-641,480
2453.461,0.4218438,-9.878476,-0.1628057,-0.7900865,-0.108657,-0.1150486,-0.06924219,890,-636,481
2453.465,0.42575,-9.83538,-0.1628057,-0.8092402,-0.1139833,-0.1097222,-0.06391587,946,-638,448
2453.469,0.4296563,-9.844957,-0.2202666,-0.7852981,-0.1203749,-0.1097222,-0.0628506,921,-632,495
2453.473,0.4335625,-9.830592,-0.1484405,-0.8092402,-0.1235707,-0.1075917,-0.06391587,910,-644,510
2453.477,0.4374688,-9.840169,-0.1628057,-0.794875,-0.1257012,-0.108657,-0.05965481,913,-674,502
2453.48,0.441375,-9.873688,-0.09097966,-0.8140286,-0.1267665,-0.112918,-0.06178534,897,-633,494
2453.484,0.4452813,-9.868899,-0.05746084,-0.7565677,-0.1267665,-0.1150486,-0.05965481,934,-652,476
2453.488,0.4491875,-9.811438,-0.04788403,-0.818817,-0.1246359,-0.1171791,-0.05965481,884,-624,489
2453.492,0.4530938,-9.840169,-0.01915361,-0.7422025,-0.1235707,-0.1257012,-0.06072007,906,-604,466
2453.496,0.457,-9.797073,0.004788403,-0.8092402,-0.1235707,-0.1320928,-0.06178534,893,-616,492
2453.5,0.4609063,-9.811438,0.03351882,-0.7565677,-0.1171791,-0.1352886,-0.06178534,885,-620,448
2453.504,0.4648125,-9.701305,0.06224924,-0.7038953,-0.1139833,-0.1438107,-0.06391587,881,-660,510
2453.508,0.4687188,-9.744401,0.1340753,-0.7469909,-0.1043959,-0.1480718,-0.06817692,887,-646,477
2453.512,0.472625,-9.758766,0.2011129,-0.6943185,-0.1001349,-0.1470065,-0.07350325,897,-610,492
2453.516,0.4765313,-9.720459,0.2202666,-0.7230489,-0.0958738,-0.1416802,-0.07669904,902,-660,501
2453.52,0.4804375,-9.710882,0.2920926,-0.7517793,-0.09267801,-0.1406149,-0.07989483,923,-618,514
2453.523,0.4843438,-9.701305,0.3495534,-0.7900865,-0.08948221,-0.1342233,-0.08309063,891,-644,468
2453.527,0.48825,-9.658209,0.3974375,-0.7709329,-0.08948221,-0.1320928,-0.08948221,920,-655,501
2453.531,0.4921563,-9.691728,0.4836287,-0.8140286,-0.08948221,-0.1299623,-0.09161274,913,-628,462
2453.535,0.4960625,-9.662998,0.5506664,-0.7805097,-0.08948221,-0.1299623,-0.0958738,908,-649,502
2453.539,0.4999688,-9.639056,0.5841852,-0.7661445,-0.09161274,-0.128897,-0.09693906,917,-629,498
2453.543,0.503875,-9.744401,0.6703765,-0.8283938,-0.09374327,-0.1342233,-0.1012001,938,-635,521
2453.547,0.5077813,-9.68694,0.6895301,-0.7996634,-0.09374327,-0.1374191,-0.1022654,884,-612,464
2453.551,0.5116875,-9.68694,0.7661445,-0.8475474,-0.09374327,-0.1416802,-0.1001349,901,-650,504
2453.555,0.5155938,-9.701305,0.8092402,-0.8858546,-0.08948221,-0.149137,-0.09906959,897,-610,477
2453.559,0.5195,-9.653421,0.8954314,-0.9097966,-0.08309063,-0.1480718,-0.0958738,862,-626,507
2453.562,0.5234063,-9.662998,0.9768343,-0.8523358,-0.07989483,-0.1480718,-0.09267801,874,-648,487
2453.566,0.5273125,-9.634267,0.9864111,-0.866701,-0.07456851,-0.1470065,-0.08628642,911,-613,490
2453.57,0.5312188,-9.615114,1.091756,-0.8523358,-0.06498113,-0.144876,-0.0777643,910,-625,497
2453.574,0.535125,-9.653421,1.235408,-0.8283938,-0.05645902,-0.1459412,-0.0660464,895,-602,491
2453.578,0.5390313,-9.624691,1.359907,-0.7996634,-0.04687164,-0.1470065,-0.05432849,893,-620,508
2453.582,0.5429375,-9.576807,1.37906,-0.7374141,-0.03621899,-0.1555286,-0.04261058,921,-618,475
2453.586,0.5468438,-9.624691,1.541866,-0.7374141,-0.02450108,-0.1629855,-0.02130529,881,-637,453
2453.59,0.55075,-9.59596,1.623269,-0.6703765,-0.01384844,-0.1704423,-0.002130529,889,-644,506
2453.594,0.5546563,-9.605537,1.747767,-0.5985504,-0.004261058,-0.1768339,0.01597897,900,-626,502
2453.598,0.5585625,-9.624691,1.833958,-0.5315128,0.01065264,-0.1864213,0.04261058,902,-639,510
2453.602,0.5624688,-9.691728,1.924938,-0.4692635,0.02343582,-0.1885518,0.06391587,867,-605,479
2453.605,0.566375,-9.710882,1.987187,-0.3687071,0.03408846,-0.1906823,0.08522115,881,-633,472
2453.609,0.5702813,-9.730036,2.121263,-0.2825158,0.0479369,-0.1992044,0.1043959,888,-638,460
2453.613,0.5741875,-9.787496,2.260126,-0.1628057,0.05645902,-0.1981392,0.1331581,899,-631,486
2453.617,0.5780938,-9.811438,2.389413,-0.08619126,0.06498113,-0.1970739,0.1565939,904,-604,500
2453.621,0.582,-9.830592,2.509123,-0.04309563,0.06924219,-0.1960087,0.1757686,903,-657,466
2453.625,0.5859063,-9.878476,2.671929,0.03351882,0.06817692,-0.1885518,0.201335,890,-634,458
2453.629,0.5898125,-9.840169,2.844312,0.1867477,0.06391587,-0.1800297,0.2343582,911,-633,470
2453.633,0.5937188,-9.974244,2.992752,0.3543418,0.05219796,-0.1747034,0.2599245,891,-631,478
2453.637,0.597625,-10.14184,3.203442,0.3543418,0.04154531,-0.1597897,0.2886867,892,-648,500
2453.641,0.6015313,-10.27591,3.39019,0.4261679,0.02769688,-0.1352886,0.3131877,900,-638,478
2453.645,0.6054375,-10.52491,3.634398,0.56982,0.002130529,-0.1107875,0.3462109,902,-662,500
2453.648,0.6093438,-10.69729,3.763685,0.7326257,-0.02237055,-0.1022654,0.3685815,909,-659,468
2453.652,0.61325,-10.79306,3.983952,0.890643,-0.05006743,-0.1001349,0.390952,871,-638,480
2453.656,0.6171563,-10.80743,4.127604,1.072602,-0.08628642,-0.1161138,0.4133226,870,-620,483
2453.66,0.6210625,-10.64462,4.390966,1.163582,-0.1459412,-0.1597897,0.4452805,899,-630,516
2453.664,0.6249688,-10.27113,4.601656,1.187524,-0.2034655,-0.2205097,0.4740427,880,-637,477
2453.668,0.628875,-9.801862,4.759673,1.292869,-0.273773,-0.298274,0.5102617,867,-627,475
2453.672,0.6327813,-9.390059,5.00867,1.268927,-0.3483415,-0.3813647,0.5581986,879,-653,483
2453.676,0.6366875,-8.896853,5.33907,1.144428,-0.4463458,-0.4516721,0.6370281,888,-607,504
2453.68,0.6405938,-8.738836,5.631162,0.9816227,-0.5060006,-0.4676511,0.7020093,885,-655,471
2453.684,0.6445,-8.671798,5.913678,0.8571242,-0.5539375,-0.4548679,0.7659251,862,-606,449
2453.688,0.6484063,-8.384494,6.234501,0.7565677,-0.6029397,-0.4410195,0.8383631,886,-650,509
2453.691,0.6523125,-7.709329,6.502652,0.8092402,-0.6593987,-0.4495416,0.9544769,927,-656,470
2453.695,0.6562188,-6.995857,6.813898,0.9768343,-0.7137272,-0.4846953,1.050351,919,-625,481
2453.699,0.660125,-6.196194,7.086837,1.163582,-0.773382,-0.5432849,1.14942,882,-646,470
2453.703,0.6640313,-5.123592,7.374141,1.335965,-0.8341021,-0.6157228,1.266599,903,-617,478
2453.707,0.6679375,-3.873818,7.97748,0.009576807,-0.9054748,-0.6870956,1.441303,899,-656,482
2453.711,0.6718438,-3.576937,8.33661,-1.838747,-0.9459548,-0.5890912,1.576591,883,-604,482
2453.715,0.67575,-3.53863,8.552088,-3.337517,-0.9598033,-0.3249057,1.694836,892,-655,510
2453.719,0.6796563,-4.060566,8.63828,-4.563348,-0.9502159,0.05006743,1.788579,920,-610,453
2453.723,0.6835625,-5.530606,8.700529,-5.66947,-0.9534117,0.5965481,1.890844,868,-635,458
2453.727,0.6874688,-7.029376,8.451532,-5.808333,-1.002414,0.9480853,1.940912,900,-630,493
2453.73,0.691375,-8.628703,8.09719,-5.33907,-1.095092,1.182444,1.975,870,-606,464
2453.734,0.6952813,-10.0748,7.522582,-4.932055,-1.236772,1.294296,1.999501,862,-629,466
2453.738,0.6991875,-11.66934,6.430826,-3.916914,-1.45089,1.285774,2.001632,910,-629,475
2453.742,0.7030938,-12.40675,5.635951,-3.169923,-1.616006,1.188835,1.971804,880,-656,498
2453.746,0.707,-12.97657,4.76925,-2.585738,-1.773665,1.062069,1.922802,884,-645,472
2453.75,0.7109063,-13.26388,3.912126,-1.747767,-1.880192,0.9076053,1.861017,891,-649,459
2453.754,0.7148125,-13.54639,3.136404,-0.7086837,-1.989914,0.6551376,1.770469,876,-671,484
2453.758,0.7187188,-13.76187,2.164358,0.2585738,-2.047438,0.4442153,1.703358,847,-670,511
2453.762,0.722625,-13.74272,1.225831,1.16837,-2.059156,0.2567287,1.641572,860,-662,471
2453.766,0.7265313,-13.44584,0.5793968,1.92015,-2.018676,0.1427454,1.59257,843,-653,501
2453.77,0.7304375,-12.80419,0.4309563,2.178724,-1.968609,0.1278317,1.538242,880,-648,469
2453.773,0.7343438,-12.50731,0.5267244,2.346318,-1.933455,0.1832255,1.522263,885,-655,438
2453.777,0.73825,-12.55998,0.5841852,2.676717,-1.854625,0.2290319,1.528654,871,-625,506
2453.781,0.7421563,-12.63181,0.617704,3.20823,-1.744903,0.2002697,1.553156,890,-695,516
2453.785,0.7460625,-12.72279,0.2825158,3.251326,-1.5702,0.03941478,1.593636,858,-644,461
2453.789,0.7499688,-12.54083,-0.1771709,3.102885,-1.417867,-0.1033307,1.622398,881,-612,470
2453.793,0.753875,-11.91355,-0.593762,3.131616,-1.261273,-0.2130529,1.641572,899,-625,480
2453.797,0.7577813,-11.42034,-0.8475474,2.87783,-1.116397,-0.2663161,1.647964,885,-638,488
2453.801,0.7616875,-10.74039,-0.9289502,2.121263,-0.9108011,-0.2109224,1.636246,904,-644,496
2453.805,0.7655938,-10.18015,-0.8762778,1.810016,-0.7382283,-0.1139833,1.614941,887,-636,494
2453.809,0.7695,-9.739612,-0.8619126,1.92015,-0.5379585,-0.01278317,1.59044,874,-626,466
2453.812,0.7734063,-9.524134,-1.005565,2.035071,-0.3131877,0.09267801,1.561678,865,-633,472
2453.816,0.7773125,-9.361328,-1.637634,2.810793,0.01917476,0.2567287,1.520132,825,-648,474
2453.82,0.7812188,-9.423578,-2.15957,2.896984,0.2567287,0.3494067,1.492435,853,-661,499
2453.824,0.785125,-9.677363,-2.667141,2.39899,0.4090615,0.4143879,1.475391,864,-634,485
2453.828,0.7890313,-10.12268,-3.055001,1.757344,0.4538026,0.4410195,1.473261,875,-651,479
2453.832,0.7929375,-10.47703,-3.122039,1.086968,0.4111921,0.4175837,1.466869,828,-628,478
2453.836,0.7968438,-10.52012,-2.715025,0.6943185,0.3462109,0.386691,1.458347,844,-665,462
2453.84,0.80075,-10.40999,-1.991976,0.1915361,0.2609898,0.3696468,1.449825,903,-666,460
2453.844,0.8046563,-10.29507,-1.192312,-0.2346318,0.1629855,0.3685815,1.442368,874,-643,471
2453.848,0.8085625,-10.12268,-0.1340753,-0.6464344,0.04154531,0.3685815,1.416802,871,-656,476
2453.852,0.8124688,-10.00776,0.5889736,-0.794875,-0.02343582,0.3419499,1.378452,894,-660,455
2453.855,0.816375,-9.911995,1.331176,-0.9433155,-0.05858954,0.298274,1.326254,843,-669,493
2453.859,0.8202813,-9.797073,2.221819,-0.9959879,-0.0660464,0.2428803,1.255947,826,-628,494
2453.863,0.8241875,-9.509769,3.361459,-1.254562,-0.0330232,0.1949434,1.176052,821,-644,439
2453.867,0.8280938,-9.32781,4.13718,-1.37906,0.02876214,0.1938781,1.130246,869,-640,495
2453.871,0.832,-9.169792,4.884171,-1.388637,0.1267665,0.2130529,1.10681,880,-673,462
2453.875,0.8359063,-9.121908,5.444415,-1.388637,0.2514024,0.2322276,1.098288,855,-646,510
2453.879,0.8398125,-9.064447,6.062119,-1.37906,0.4261058,0.2524677,1.10681,851,-637,479
2453.883,0.8437188,-9.059659,6.263232,-1.374272,0.535828,0.2535329,1.119593,857,-659,470
2453.887,0.847625,-9.045294,6.229713,-1.489193,0.6125271,0.2556635,1.135572,891,-617,496
2453.891,0.8515313,-9.011775,6.066907,-1.551443,0.6476808,0.2609898,1.141963,842,-658,514
2453.895,0.8554375,-8.8777,5.434838,-1.513135,0.6295713,0.273773,1.140898,882,-652,478
2453.898,0.8593438,-8.825027,4.927267,-1.407791,0.5741775,0.2865561,1.130246,839,-603,493
2453.902,0.86325,-8.734048,4.434061,-1.072602,0.4985438,0.2950782,1.104679,863,-680,461
2453.906,0.8671563,-8.791508,4.065354,-0.8619126,0.4090615,0.3110572,1.078048,856,-643,447
2453.91,0.8710625,-8.872911,3.600879,-0.4453215,0.2886867,0.3259709,1.037568,855,-681,498
2453.914,0.8749688,-8.820239,3.380613,-0.296881,0.205596,0.3334278,0.9981528,855,-676,499
2453.918,0.878875,-8.868123,3.294421,-0.07661445,0.1171791,0.3440804,0.9608685,827,-619,488
2453.922,0.8827813,-8.743624,3.280056,0.03351882,0.03408846,0.350472,0.922519,853,-669,495
2453.926,0.8866875,-8.767566,3.366248,0.1628057,-0.08522115,0.3557983,0.8767126,845,-668,453
2453.93,0.8905938,-8.566454,3.576937,0.2442086,-0.1842907,0.3547331,0.8447547,894,-635,496
2453.934,0.8945,-8.461109,3.806781,0.4213795,-0.2929477,0.3557983,0.8181231,838,-649,512
2453.938,0.8984063,-8.370129,4.151546,0.5075708,-0.4079963,0.3611246,0.7946873,876,-633,468
2453.941,0.9023125,-8.303091,4.620809,0.6847417,-0.5635249,0.3643204,0.7723167,865,-640,472
2453.945,0.9062188,-8.221689,4.960786,0.9289502,-0.680704,0.3685815,0.757403,897,-644,464
2453.949,0.910125,-8.140286,5.286397,1.015142,-0.7872304,0.3632552,0.7467504,851,-649,459
2453.953,0.9140313,-7.905654,5.588067,1.134852,-0.9161274,0.3440804,0.7403588,837,-640,480
2453.957,0.9179375,-7.733271,5.81791,1.029507,-1.000283,0.330232,0.741424,812,-639,467
2453.961,0.9218438,-7.651869,6.038177,0.9337386,-1.072721,0.3270362,0.7478156,847,-632,500
2453.965,0.92575,-7.479486,6.105214,0.7661445,-1.128115,0.3238404,0.7605988,837,-683,495
2453.969,0.9296563,-7.31668,6.114791,0.4788403,-1.170726,0.3291667,0.7808388,846,-648,494
2453.973,0.9335625,-7.307103,6.086061,0.3687071,-1.179248,0.3323625,0.8000136,833,-657,498
2453.977,0.9374688,-7.297527,6.095637,0.1580173,-1.178182,0.3334278,0.8181231,850,-624,485
2453.98,0.941375,-7.350199,5.961562,0.01436521,-1.166465,0.3430151,0.8351673,813,-655,479
2453.984,0.9452813,-7.335834,5.635951,0.06224924,-1.140898,0.3312972,0.8575379,828,-643,505
2453.988,0.9491875,-7.240066,5.430049,-0.03351882,-1.114267,0.3121225,0.870321,831,-694,512
2453.992,0.9530938,-7.153875,5.214571,-0.1388637,-1.080178,0.2929477,0.8767126,858,-633,468
2453.996,0.957,-7.043741,4.884171,-0.2154781,-1.035437,0.2833603,0.8777779,853,-659,493
2454,0.9609063,-6.971915,4.577714,-0.1867477,-0.9683254,0.2908172,0.8777779,823,-667,502
2454.004,0.9648125,-6.991069,4.352659,-0.1484405,-0.9129316,0.2972088,0.8745821,856,-665,494
2454.008,0.9687188,-7.019799,4.165911,-0.07661445,-0.8522115,0.3014698,0.8681905,826,-678,523
2454.012,0.972625,-6.981492,3.926491,0.02394202,-0.7893609,0.294013,0.8575379,834,-651,488
2454.016,0.9765313,-7.04853,3.734955,0.03351882,-0.6998787,0.2801645,0.8479505,879,-645,530
2454.02,0.9804375,-7.038953,3.600879,0.1532289,-0.6274408,0.2641856,0.8372978,840,-672,500
